Eigenvector Projection Log
protocol,step,mod0,mod1,mod2,mod3,mod4,mod5,mod6,mod7,mod8,mod9
0.000000000000000000e+00,9.601000000000000000e+03,2.384518384729343299e-01,4.352818600743174615e-01,2.653635246418340476e-01,5.116837953316204501e-01,3.242140461863052825e-01,8.949261925680131180e-02,1.182723825565343556e-01,1.865720808196635050e-01,6.597307221493545204e-02,3.516348092240573556e-03
0.000000000000000000e+00,9.701000000000000000e+03,2.516682164830764123e-01,4.769066694943727702e-01,3.218678468836814743e-01,4.736262218790148748e-01,3.382540680505600750e-01,2.068800068834925066e-01,5.359774368254988791e-02,2.765933863889925570e-01,4.301798904669890122e-03,4.006971782493215853e-03
0.000000000000000000e+00,9.801000000000000000e+03,2.649814566684874917e-01,5.041538694784652996e-01,3.681330590176504214e-01,4.168552533985256381e-01,3.298692445299135079e-01,3.149943960386498709e-01,2.214415343584383647e-02,3.577554282206690250e-01,7.960759103028695882e-02,4.101954402212255359e-03
0.000000000000000000e+00,9.901000000000000000e+03,2.783490819923463699e-01,5.175727511224620381e-01,4.059205260687392403e-01,3.323149568577050128e-01,3.039119914847696613e-01,4.126855073401034524e-01,1.022450596339571777e-01,4.257541205888603075e-01,1.554607842294593034e-01,4.001665363979270938e-03
1.000000000000000000e+00,1.000100000000000000e+04,2.914038967257221446e-01,5.154919428898345757e-01,4.349799999250456572e-01,2.118303048117348986e-01,2.620451822322863444e-01,4.943801421047459566e-01,1.809982196186528391e-01,4.764788022889126506e-01,2.259976244316962701e-01,3.202898570325335599e-03
1.000000000000000000e+00,1.010100000000000000e+04,3.013687392109007379e-01,4.920020482446448851e-01,4.507733121715303826e-01,5.277869332323081170e-02,2.027019131191689916e-01,5.496260210303345328e-01,2.528642205099709273e-01,5.029426842182420643e-01,2.825407013174456305e-01,2.683914062491444229e-03
1.000000000000000000e+00,1.020100000000000000e+04,3.018673435478391731e-01,4.378532452393662511e-01,4.439483863298590016e-01,1.361343891563748243e-01,1.234688263512524614e-01,5.638534132817321076e-01,3.103872870775247206e-01,4.940727088887814644e-01,3.133790663048927616e-01,3.110278508896564386e-04
1.000000000000000000e+00,1.030100000000000000e+04,2.855133662834102304e-01,3.482440100912349568e-01,4.055928129491642165e-01,3.280770020103431772e-01,2.800872444459039795e-02,5.250042015929462513e-01,3.436712585216609162e-01,4.393042130191114891e-01,3.065575879711220364e-01,2.637715934196412614e-03
1.000000000000000000e+00,1.040100000000000000e+04,2.510109711345209216e-01,2.332555000227913566e-01,3.375811601641600102e-01,4.866021051218428761e-01,6.965613117089007600e-02,4.372669559140427431e-01,3.463343885182057491e-01,3.418846623087853365e-01,2.593114100573439829e-01,7.008224627253924546e-03
1.000000000000000000e+00,1.050100000000000000e+04,2.054751680147668680e-01,1.138537206327123463e-01,2.543063605000208116e-01,5.903707544619206660e-01,1.530087554094453350e-01,3.221900660695949381e-01,3.218059105803722786e-01,2.198764165116716129e-01,1.824981936926867165e-01,8.851505567367507973e-03
1.000000000000000000e+00,1.060100000000000000e+04,1.579353527202321250e-01,6.297315166339798216e-03,1.705624526839129851e-01,6.425173092670752872e-01,2.133533881215244066e-01,2.016590413869167875e-01,2.782398472768429776e-01,9.275346773478050644e-02,9.143755777336000368e-02,1.087684762226446764e-02
1.000000000000000000e+00,1.070100000000000000e+04,1.136586956087693862e-01,8.386584010107810128e-02,9.401347355815187212e-02,6.560797193718993503e-01,2.501382225733780884e-01,8.645605581376264448e-02,2.217911659427477533e-01,2.834597057416727434e-02,1.729038461920847291e-03,1.025759207452634804e-02
1.000000000000000000e+00,1.080100000000000000e+04,7.403855561149338960e-02,1.583153984897061606e-01,2.580784599089435902e-02,6.414313289582016520e-01,2.669731833881781591e-01,2.103279198667786648e-02,1.553534873517531112e-01,1.385511366737159078e-01,8.857181495909530189e-02,9.171258935344449303e-03
1.000000000000000000e+00,1.090100000000000000e+04,3.788888597254248120e-02,2.223868252982707516e-01,3.666141565038587291e-02,6.024309428737386618e-01,2.684403623327915600e-01,1.213418221173227646e-01,8.054449057354733099e-02,2.369274632994977370e-01,1.620121860931072466e-01,6.478502734895555566e-03
1.000000000000000000e+00,1.100100000000000000e+04,2.168696362060315661e-03,2.833812838757048813e-01,9.843639276766555368e-02,5.374158007231749634e-01,2.584124908282556254e-01,2.137898966516303956e-01,4.490366004013693975e-04,3.244022496959096391e-01,2.149667567904176846e-01,2.935398537126103231e-03
1.000000000000000000e+00,1.110100000000000000e+04,3.690594341325074967e-02,3.479113008809295304e-01,1.645311547917581718e-01,4.436652722595217369e-01,2.391822011547672655e-01,2.926688147202445855e-01,8.138293078901910615e-02,3.998399495995844100e-01,2.398734569349224022e-01,9.468789343851946073e-04
1.000000000000000000e+00,1.120100000000000000e+04,8.121134666802723445e-02,4.172533917185429764e-01,2.356571741685505594e-01,3.273839435004761711e-01,2.130524656305702036e-01,3.482054339620986871e-01,1.497563052501763303e-01,4.558725207054823425e-01,2.333175849026686288e-01,4.661485571774344819e-03
1.000000000000000000e+00,1.130100000000000000e+04,1.310254793876830526e-01,4.891936675117178335e-01,3.103710698411480395e-01,1.986528452972915193e-01,1.820439198107675904e-01,3.776313282196115395e-01,1.977381874789519434e-01,4.856928163001298371e-01,2.016839307466359588e-01,6.046300648265467460e-03
1.000000000000000000e+00,1.140100000000000000e+04,1.876043354788214101e-01,5.623830870891831646e-01,3.894721091421032844e-01,5.615381862678647806e-02,1.448772957536646477e-01,3.846293000858276301e-01,2.271786060055508427e-01,4.856198291280489077e-01,1.509064227984893147e-01,6.861446864250779661e-03
1.000000000000000000e+00,1.150100000000000000e+04,2.510700475241560148e-01,6.307547006853218008e-01,4.707547768203970695e-01,1.093856876078067170e-01,9.752940096111027690e-02,3.681694419325213796e-01,2.405600584431156763e-01,4.481582920171215401e-01,8.087290398170464412e-02,5.284134095853062693e-03
1.000000000000000000e+00,1.160100000000000000e+04,3.142909580785014367e-01,6.746245327421739324e-01,5.397883692666077815e-01,2.978486685482379381e-01,3.685594514499317825e-02,3.196026909110599723e-01,2.349328012596108572e-01,3.610687143192941595e-01,9.424746190713656144e-03,3.694664255547977158e-03
1.000000000000000000e+00,1.170100000000000000e+04,3.601751061765857131e-01,6.636723036489707850e-01,5.688718410376922829e-01,4.820466593802116284e-01,3.264071218730332791e-02,2.331728638052314173e-01,2.046846016335976959e-01,2.229252542292060879e-01,1.089452076039623823e-01,9.115879440697821528e-06
1.000000000000000000e+00,1.180100000000000000e+04,3.751118502157252399e-01,5.879187031891612847e-01,5.419536060905486563e-01,6.176218876278217751e-01,9.704748574672308892e-02,1.231962549658926487e-01,1.518502722027484653e-01,6.153099467875355888e-02,1.924724724381449981e-01,2.854073680228792938e-03
1.000000000000000000e+00,1.190100000000000000e+04,3.656709090592729638e-01,4.735365246453733801e-01,4.750212409486664344e-01,6.875151540825321650e-01,1.459119511273589131e-01,1.679796488519028422e-02,8.754102824603512967e-02,8.551214704471632455e-02,2.406624006669020044e-01,6.266802284575220296e-03
1.000000000000000000e+00,1.200100000000000000e+04,3.481336530334632751e-01,3.497890597323675688e-01,3.931060561119910091e-01,7.063915048175964939e-01,1.797485954676670827e-01,6.986478280294311505e-02,2.033232455426812677e-02,2.029940664671640305e-01,2.509453402230175656e-01,9.122754971967865847e-03
1.000000000000000000e+00,1.210100000000000000e+04,3.330384611667721595e-01,2.271597597361088849e-01,3.081103206848568865e-01,6.914289862754716687e-01,2.033959962320016079e-01,1.331236446353509795e-01,4.594177152425793498e-02,2.931426017042195742e-01,2.281224093855416524e-01,1.257838029555284100e-02
1.000000000000000000e+00,1.220100000000000000e+04,3.235338326884957816e-01,1.034092080503229844e-01,2.201941853906685398e-01,6.501201605915856163e-01,2.205862917108741272e-01,1.729215731665407763e-01,1.059088043727402090e-01,3.580943139669417463e-01,1.804199718622948034e-01,1.640348654873570802e-02
1.000000000000000000e+00,1.230100000000000000e+04,3.189748964805234621e-01,2.716157876270712535e-02,1.246553651248556993e-01,5.841843145267926474e-01,2.341154760653340605e-01,1.898636520058017696e-01,1.496384124867539689e-01,3.925298329947536358e-01,1.217574343621565802e-01,1.881729162116003995e-02
1.000000000000000000e+00,1.240100000000000000e+04,3.178071596007303601e-01,1.642995692027877375e-01,2.002459855028981134e-02,4.972520783307223802e-01,2.464272672772549744e-01,1.863108298209254221e-01,1.665328387221189643e-01,3.870301968702719031e-01,7.035238455676760816e-02,1.832615324060385409e-02
1.000000000000000000e+00,1.250100000000000000e+04,3.177312610187653652e-01,2.997242309151557094e-01,8.875686322993779631e-02,3.966835457240133200e-01,2.573950304254269961e-01,1.676597828442596694e-01,1.550855578470390073e-01,3.405984439963722354e-01,3.567729667091021351e-02,1.375231839023305890e-02
1.000000000000000000e+00,1.260100000000000000e+04,3.152302641643481285e-01,4.284822178947546578e-01,1.986648509185946210e-01,2.833967895415504534e-01,2.632143313322730105e-01,1.384142272994856593e-01,1.226407811891343930e-01,2.604123040633329889e-01,1.287143304522403268e-02,8.394836370501401399e-03
1.000000000000000000e+00,1.270100000000000000e+04,3.063173940218368307e-01,5.461479076047861536e-01,3.068420059004672296e-01,1.539461122239246249e-01,2.571865118797947436e-01,9.978081693490793713e-02,7.625316658579969764e-02,1.535726562959452424e-01,6.662115493933955072e-03,2.538697731607266438e-03
1.000000000000000000e+00,1.280100000000000000e+04,2.876067481185867192e-01,6.422503006607466203e-01,4.049494912681343428e-01,9.623040297641298133e-03,2.328930634295948987e-01,5.261668378285789399e-02,2.137842206967226905e-02,2.893434482368089505e-02,2.653163300176468453e-02,1.402445519538696997e-03
1.000000000000000000e+00,1.290100000000000000e+04,2.577495561733823548e-01,7.038886658233148852e-01,4.811414079096920093e-01,1.397702472383784422e-01,1.886412341450828256e-01,2.385257042078037617e-04,3.745264250971427206e-02,1.002683717179882611e-01,4.482439267116868076e-02,4.068472721984869520e-03
1.000000000000000000e+00,1.300100000000000000e+04,2.179491606238627699e-01,7.244325113985371489e-01,5.274716544623971881e-01,2.805518273740011947e-01,1.300768023688951003e-01,5.145070927029989083e-02,9.713950243891719682e-02,2.200507643390570145e-01,5.628657304630079600e-02,4.056313187796458698e-03
1.000000000000000000e+00,1.310100000000000000e+04,1.704749329248899103e-01,7.070612722630147395e-01,5.443516729571208357e-01,4.028823499172397571e-01,6.748065068762758301e-02,9.583321248947074267e-02,1.564779464085739036e-01,3.209042055179284203e-01,5.706161663022728953e-02,2.126263015395994573e-03
1.000000000000000000e+00,1.320100000000000000e+04,1.164003584171012656e-01,6.603335992996047787e-01,5.383376154924941481e-01,5.045233836622921020e-01,1.097789618214391368e-02,1.268559762134000846e-01,2.144974445103327299e-01,3.984125514029505655e-01,4.820121101817624598e-02,2.178947824361901747e-03
1.000000000000000000e+00,1.330100000000000000e+04,5.505820137347072069e-02,5.925965142108100547e-01,5.173989331393129554e-01,5.881013713643072904e-01,3.160878133334620727e-02,1.384904793885514407e-01,2.675477765864200386e-01,4.483288539367504266e-01,3.768167809338605900e-02,8.187005365436995571e-03
1.000000000000000000e+00,1.340100000000000000e+04,1.282891435736607279e-02,5.121354688428501056e-01,4.886781564653547849e-01,6.548499961238996026e-01,5.481303849363237252e-02,1.252900757488517591e-01,3.070235681464087985e-01,4.628612021414102440e-01,3.952946845903910350e-02,1.405752715587784557e-02
1.000000000000000000e+00,1.350100000000000000e+04,8.268257625758393403e-02,4.270411898342200696e-01,4.563753051106455016e-01,7.018057107501152192e-01,5.885192580667732154e-02,8.791160425234131881e-02,3.236142191247328159e-01,4.368554599430600760e-01,6.446337045058395110e-02,1.811375068954108186e-02
1.000000000000000000e+00,1.360100000000000000e+04,1.529581301583065878e-01,3.344873385006959521e-01,4.162705368272722195e-01,7.242214859251349113e-01,4.986621217598307537e-02,3.182425452002420052e-02,3.138604924539079022e-01,3.717155360793265584e-01,1.110674589874940665e-01,1.952419366478873319e-02
1.000000000000000000e+00,1.370100000000000000e+04,2.250883963242314711e-01,2.210244379985748242e-01,3.560111870655365829e-01,7.099754276317472579e-01,3.307287683318681920e-02,3.923443961798914192e-02,2.737298423926144419e-01,2.662383551197304299e-01,1.708353153507229383e-01,2.024082709329872234e-02
1.000000000000000000e+00,1.380100000000000000e+04,2.943913891571009467e-01,7.724955435999511510e-02,2.629266954380031218e-01,6.379301088204137882e-01,1.076782219497854701e-02,1.191324810725474942e-01,1.967834463400366385e-01,1.208814167958963404e-01,2.292612186174872446e-01,1.958765573103017979e-02
1.000000000000000000e+00,1.390100000000000000e+04,3.464389364571080487e-01,8.549110429822745494e-02,1.380490469541446885e-01,4.967228234826814859e-01,1.439022578304042024e-02,1.926454753786991936e-01,8.663516392268751087e-02,4.588191919173856964e-02,2.666929214409977100e-01,1.880384976962571134e-02
1.000000000000000000e+00,1.400100000000000000e+04,3.691335893457654005e-01,2.357395003104845177e-01,4.040218463536335985e-03,3.107956164580423786e-01,3.788050202477866168e-02,2.420742681194816004e-01,3.301052400824736749e-02,1.964399429886480031e-01,2.705318828311078505e-01,1.680775418062576895e-02
1.000000000000000000e+00,1.410100000000000000e+04,3.663646447202543177e-01,3.514738558738846885e-01,1.145678741668735984e-01,1.239426210462601652e-01,5.494302891569919495e-02,2.621776306962762537e-01,1.347156566199335659e-01,3.036292298018167801e-01,2.450562800142478403e-01,1.506518930314802024e-02
1.000000000000000000e+00,1.420100000000000000e+04,3.509155591841786603e-01,4.353804386440566221e-01,2.116697747812442132e-01,3.949689882909915989e-02,6.197333329719988820e-02,2.585201894919243459e-01,2.064067386050998099e-01,3.648702640363614691e-01,1.997309926780785616e-01,1.284432777564238105e-02
1.000000000000000000e+00,1.430100000000000000e+04,3.327503884401880052e-01,5.011196612029105157e-01,2.943409935947342571e-01,1.785678458652406042e-01,5.471003671416329456e-02,2.359992983953689838e-01,2.474066779556133855e-01,3.868723397799990193e-01,1.375227630434728843e-01,1.010758104904161021e-02
1.000000000000000000e+00,1.440100000000000000e+04,3.168659741844120914e-01,5.586801104488332559e-01,3.697301695517767883e-01,2.983444574732282972e-01,2.779767467054134605e-02,1.950654224585312846e-01,2.594906558101367500e-01,3.728659671179563873e-01,5.736262796715278778e-02,5.867571785429210630e-03
1.000000000000000000e+00,1.450100000000000000e+04,3.045446576583546450e-01,6.084444918862582652e-01,4.376833719751402341e-01,3.983132879693547235e-01,2.114473445490507031e-02,1.353191113547693170e-01,2.472436351825629264e-01,3.245927149399079892e-01,3.483714847193045833e-02,4.491515992790262612e-04
1.000000000000000000e+00,1.460100000000000000e+04,2.946471157270200147e-01,6.459141676473053595e-01,4.944129285278213159e-01,4.753584404838188116e-01,8.788037419124719585e-02,5.817938807862340495e-02,2.208465921556619638e-01,2.479237109210518653e-01,1.225737373494301397e-01,4.054542475238189468e-03
1.000000000000000000e+00,1.470100000000000000e+04,2.858081916649560794e-01,6.696194088794491517e-01,5.393442393874240404e-01,5.284911922543452656e-01,1.643253443680397774e-01,3.416783226222050440e-02,1.904921043638019007e-01,1.509187023023508545e-01,1.873881117173728794e-01,6.290058844643773607e-03
1.000000000000000000e+00,1.480100000000000000e+04,2.776849319445136022e-01,6.812035512397857095e-01,5.743126077992143363e-01,5.571635372334318159e-01,2.407847930394413083e-01,1.365861099641572374e-01,1.591376951579287491e-01,4.177398121671911657e-02,2.165562209382088099e-01,5.442761885253894448e-03
1.000000000000000000e+00,1.490100000000000000e+04,2.698653953210553569e-01,6.818140364490614669e-01,6.007655976226188299e-01,5.610776497784453198e-01,3.100425603066286340e-01,2.426014130284766257e-01,1.216801262984402165e-01,7.374931493822393935e-02,2.078688113616889710e-01,3.139006916764549866e-03
1.000000000000000000e+00,1.500100000000000000e+04,2.606785380139249320e-01,6.683611975917250758e-01,6.169256304317273232e-01,5.380753453136052356e-01,3.688971961042613601e-01,3.477807729422074390e-01,6.997001692408891249e-02,1.939225615242972933e-01,1.651595319169420484e-01,1.744355109867315446e-04
1.000000000000000000e+00,1.510100000000000000e+04,2.466152956886510095e-01,6.318184212409030387e-01,6.154409039068080567e-01,4.814604468207466792e-01,4.142705801743891136e-01,4.471993311709113739e-01,1.179790379599010217e-03,3.162218653204871832e-01,9.250523657346193529e-02,2.923070561350721384e-03
1.000000000000000000e+00,1.520100000000000000e+04,2.226304893974722365e-01,5.591266748465710812e-01,5.836870301319452281e-01,3.822472015699867609e-01,4.388090838563364349e-01,5.301177404518176983e-01,8.975583501931039265e-02,4.310147117443173248e-01,4.974847873655658358e-03,5.147443074788305567e-03
1.000000000000000000e+00,1.530100000000000000e+04,1.846056592367265048e-01,4.416241282466482621e-01,5.102105661886935373e-01,2.387374830233441325e-01,4.317600488647421741e-01,5.787475306528896413e-01,1.834233929220034642e-01,5.189423475847200207e-01,1.158973370781092166e-01,5.651949509152702500e-03
1.000000000000000000e+00,1.540100000000000000e+04,1.337032664363009271e-01,2.870074369330565256e-01,3.967611032357625245e-01,6.731855585018907406e-02,3.871715293754752207e-01,5.776666173113622627e-01,2.631225764462735706e-01,5.601838109766247298e-01,2.212353448515459731e-01,4.703361243629018522e-03
1.000000000000000000e+00,1.550100000000000000e+04,7.682297339458013519e-02,1.180856171990545822e-01,2.610732393465663437e-01,1.028359304356172843e-01,3.110416422960229910e-01,5.265105744671338961e-01,3.156943194080324422e-01,5.500940621374914574e-01,3.027732565935650211e-01,2.214494824916122401e-03
1.000000000000000000e+00,1.560100000000000000e+04,2.120164046129314334e-02,4.463558557515950875e-02,1.228427261996188485e-01,2.484832833203412528e-01,2.159426785056252907e-01,4.373603989257104918e-01,3.411737351287605913e-01,4.998484986891164050e-01,3.513214458040857524e-01,1.105842603136717762e-03
1.000000000000000000e+00,1.570100000000000000e+04,2.939385861331091435e-02,1.925705716376494570e-01,7.325737217648456250e-03,3.596825384946727988e-01,1.125114522388344085e-01,3.232180125830723116e-01,3.464097162124528673e-01,4.234101251531438570e-01,3.641257731750263682e-01,4.592415123184890105e-03
1.000000000000000000e+00,1.580100000000000000e+04,7.372514904792384915e-02,3.239187801704503933e-01,1.258223972440411786e-01,4.342869855617589314e-01,8.927688782753542135e-03,1.948172649356619546e-01,3.361168717398786976e-01,3.300550248247040575e-01,3.400995356949403359e-01,7.953841727253784660e-03
1.000000000000000000e+00,1.590100000000000000e+04,1.116253028169931633e-01,4.368571511768936100e-01,2.305496113244462630e-01,4.738002275869265256e-01,8.643527035208532772e-02,6.333241332782264810e-02,3.096000420932847330e-01,2.256087404803028551e-01,2.805152787189382768e-01,1.042209871350116904e-02
1.000000000000000000e+00,1.600100000000000000e+04,1.437941028614994898e-01,5.285061236396116913e-01,3.193881554634948605e-01,4.824669710604022610e-01,1.661555925874193540e-01,6.067498728385084528e-02,2.637194546929793049e-01,1.152350292446787799e-01,1.912985465141851249e-01,1.235822216765186145e-02
1.000000000000000000e+00,1.610100000000000000e+04,1.714708108135767906e-01,5.963575368329028237e-01,3.907712509499275400e-01,4.650357040121818053e-01,2.257740263622570187e-01,1.702084539002603758e-01,1.976910401301440190e-01,4.862384790491313877e-03,8.263352368157138306e-02,1.343469012708066457e-02
1.000000000000000000e+00,1.620100000000000000e+04,1.959291348577067438e-01,6.401512700814123713e-01,4.450139030895832182e-01,4.240548985162427842e-01,2.639636146434310993e-01,2.623658183002232636e-01,1.157073032007474439e-01,9.907812153250419862e-02,3.249488018686289698e-02,1.428627655552456611e-02
1.000000000000000000e+00,1.630100000000000000e+04,2.186131242965044519e-01,6.634744909957559500e-01,4.857931387058354034e-01,3.590154749120516020e-01,2.809576580244854127e-01,3.367170246985176085e-01,2.506372365543458811e-02,1.916266432446264711e-01,1.400789199939116159e-01,1.418574019434900788e-02
1.000000000000000000e+00,1.640100000000000000e+04,2.413082220261648925e-01,6.730978645473311150e-01,5.197430588791295270e-01,2.673405587675281581e-01,2.768068181347111967e-01,3.924557130061105403e-01,6.668732086891630828e-02,2.707967929750404457e-01,2.257361944550909105e-01,1.287260999203222386e-02
1.000000000000000000e+00,1.650100000000000000e+04,2.653381240450147782e-01,6.753321334488145977e-01,5.527377337318390982e-01,1.498315605718187615e-01,2.513315974049522561e-01,4.254901950990402915e-01,1.521029030992745168e-01,3.368525807080384737e-01,2.750374297671876467e-01,9.523092371084484684e-03
1.000000000000000000e+00,1.660100000000000000e+04,2.906577960775896807e-01,6.717672386849383726e-01,5.851787577219182968e-01,1.711551041688477368e-02,2.070375287277153864e-01,4.299515133907017006e-01,2.238940362075269586e-01,3.907387071153096691e-01,2.794300468822960015e-01,5.202115577868521475e-03
1.000000000000000000e+00,1.670100000000000000e+04,3.167779564161652406e-01,6.581699800640055109e-01,6.120072968090998211e-01,1.169412805715343839e-01,1.490146637835510768e-01,4.028560776911537245e-01,2.782343727052518645e-01,4.325721751525557490e-01,2.427625504940514600e-01,1.480321010880723777e-03
1.000000000000000000e+00,1.680100000000000000e+04,3.431182695771538560e-01,6.264838247023128970e-01,6.257537736610158108e-01,2.454130536638708393e-01,8.067709299035473458e-02,3.427344236511341014e-01,3.137313080995018377e-01,4.581939718590165578e-01,1.751712676074405617e-01,2.792568159142992559e-04
1.000000000000000000e+00,1.690100000000000000e+04,3.668903258569274350e-01,5.666221891769052110e-01,6.167324073670323870e-01,3.649975281680931105e-01,3.365609373706513526e-03,2.471912366865691713e-01,3.267143002815759423e-01,4.567161363063742541e-01,8.605098719474041369e-02,9.220759249546682610e-04
1.000000000000000000e+00,1.700100000000000000e+04,3.808904052722816291e-01,4.699047161835718245e-01,5.736279581018508544e-01,4.671989966393801375e-01,7.954925608621933597e-02,1.174478568650833693e-01,3.105686986676786665e-01,4.142100244097782769e-01,1.483340014891584499e-02,5.315605288989020370e-03
1.000000000000000000e+00,1.710100000000000000e+04,3.758325013439251516e-01,3.372640479828221682e-01,4.903197019223828890e-01,5.359306416480217328e-01,1.586497998329689241e-01,3.275088902580520350e-02,2.621638089102601432e-01,3.255900580167567782e-01,1.131454677058526953e-01,1.273751998925282125e-02
1.000000000000000000e+00,1.720100000000000000e+04,3.486344056233762756e-01,1.844486657343843150e-01,3.750367022553870999e-01,5.581562467751040035e-01,2.212425816785943411e-01,1.777579637047700944e-01,1.897499577461786435e-01,2.057498131436834299e-01,1.915876184077171807e-01,2.110838180432213912e-02
1.000000000000000000e+00,1.730100000000000000e+04,3.060894461422996038e-01,2.999973322029048789e-02,2.446143398770394828e-01,5.344356864284464104e-01,2.599821367869140643e-01,2.968226964879385754e-01,1.097207348171262004e-01,8.127783770714758216e-02,2.378361476889424841e-01,2.870368906776825380e-02
1.000000000000000000e+00,1.740100000000000000e+04,2.579473500919345907e-01,1.194749898990366960e-01,1.093305893656578570e-01,4.725747355015113005e-01,2.742948236953107743e-01,3.840627392244141403e-01,3.536118874662087103e-02,2.754719790870457929e-02,2.460868306930950600e-01,3.301993437527797615e-02
1.000000000000000000e+00,1.750100000000000000e+04,2.112153847482457769e-01,2.644505896649871901e-01,2.782739455584920876e-02,3.797361129594620799e-01,2.653947933320058850e-01,4.403167590476254056e-01,2.569826415431479549e-02,1.100413530866386630e-01,2.135630112058729824e-01,3.238867672749288357e-02
1.000000000000000000e+00,1.760100000000000000e+04,1.694899557829868675e-01,3.998189832321958348e-01,1.614170616938916947e-01,2.660722802669328035e-01,2.358858159865833415e-01,4.661473348732923516e-01,6.959558470566550026e-02,1.621847367697822340e-01,1.448007677532188453e-01,2.603620454731897862e-02
1.000000000000000000e+00,1.770100000000000000e+04,1.323787265001868663e-01,5.177873926541302074e-01,2.847674467107971230e-01,1.435956025919131740e-01,1.912365863284755108e-01,4.636151833673675671e-01,9.703371627899108620e-02,1.871514529577801844e-01,5.298440808136653524e-02,1.636722077072026715e-02
1.000000000000000000e+00,1.780100000000000000e+04,9.732879883576803226e-02,6.146103256838640894e-01,3.944831937739066707e-01,2.038200529175419884e-02,1.374942325961108214e-01,4.354736412007154667e-01,1.108130837289892368e-01,1.898308345979594913e-01,4.829184214257544600e-02,5.965941448988367098e-03
1.000000000000000000e+00,1.790100000000000000e+04,6.218984592999265287e-02,6.898610368612810850e-01,4.893347933881824763e-01,9.906780199795867103e-02,7.985322643472675397e-02,3.830426043604313047e-01,1.123926383780056160e-01,1.713798918381645719e-01,1.484905217680038414e-01,2.844832844116666586e-03
1.000000000000000000e+00,1.800100000000000000e+04,2.590677977605937085e-02,7.441505672242761937e-01,5.685532920827762737e-01,2.114157811202801995e-01,2.252779448088312875e-02,3.068520980705857770e-01,1.016446450174554594e-01,1.300212876449735599e-01,2.388562479930374238e-01,7.970680533097917325e-03
1.000000000000000000e+00,1.810100000000000000e+04,1.154070493707025531e-02,7.773795264763884161e-01,6.309088327856100520e-01,3.125291303941653553e-01,3.165875502936658925e-02,2.093105736236810510e-01,7.885176676453986566e-02,6.628570114394058410e-02,3.110031527957362041e-01,8.135559618499745016e-03
1.000000000000000000e+00,1.820100000000000000e+04,5.008135898226326321e-02,7.891728817120609030e-01,6.758897434913840874e-01,3.981278616894373679e-01,8.208985290756266873e-02,9.521735526370314617e-02,4.641661879729105239e-02,1.370580581835288865e-02,3.574254876001352610e-01,3.491548961128640351e-03
1.000000000000000000e+00,1.830100000000000000e+04,9.042213373644017449e-02,7.801128326676883828e-01,7.047542295151570935e-01,4.640990257305525057e-01,1.296053565597476143e-01,3.026169008443096303e-02,8.488949485944401879e-03,1.005275330707800507e-01,3.703436693085553899e-01,4.052242031232930475e-03
1.000000000000000000e+00,1.840100000000000000e+04,1.335051925877004664e-01,7.516764342224505624e-01,7.190769633741839195e-01,5.049622257025282446e-01,1.740335419299074982e-01,1.613391916303445750e-01,2.995820249968212876e-02,1.840070519189871134e-01,3.401503762838809508e-01,1.232343412923706492e-02
1.000000000000000000e+00,1.850100000000000000e+04,1.791466592697047999e-01,7.035604631245223617e-01,7.172375329911200303e-01,5.138112000092122100e-01,2.128430035620959282e-01,2.906597342345509372e-01,6.421897965558621968e-02,2.548138093020101413e-01,2.587313583876605927e-01,1.850551530185076676e-02
1.000000000000000000e+00,1.860100000000000000e+04,2.245234262471485776e-01,6.291989505915772662e-01,6.901744947483751114e-01,4.832697449591136230e-01,2.411849090845821775e-01,4.091464806620748185e-01,9.090175566413925823e-02,3.053494091679474498e-01,1.253339469268550110e-01,2.121225150650862118e-02
1.000000000000000000e+00,1.870100000000000000e+04,2.631086544159284002e-01,5.183853994915909036e-01,6.236769754868433102e-01,4.079027405963711050e-01,2.524014492528913189e-01,5.034398647667919224e-01,1.072408762033532081e-01,3.282126682065718559e-01,4.747642323640702267e-02,1.983108230272883493e-02
1.000000000000000000e+00,1.880100000000000000e+04,2.871389757159603651e-01,3.712347903823767781e-01,5.123857414641348473e-01,2.926894015922822390e-01,2.414755970134186414e-01,5.574646374750178435e-01,1.105385986530260656e-01,3.171568237081035524e-01,2.293201867884879508e-01,1.532709471624848011e-02
1.000000000000000000e+00,1.890100000000000000e+04,2.946006062940289549e-01,2.052570676990071175e-01,3.705894332775053757e-01,1.571170759928842697e-01,2.104463153187962066e-01,5.645804453573501913e-01,1.001665703487974873e-01,2.725355875879288958e-01,3.839024967975984137e-01,9.392720501462007571e-03
1.000000000000000000e+00,1.900100000000000000e+04,2.912095101449950763e-01,4.043570525663438275e-02,2.199845577595024582e-01,2.243943113278805412e-02,1.668267850141265385e-01,5.318815844989686070e-01,7.835667755878814034e-02,2.004685555492217996e-01,4.904036665440192899e-01,4.224580744188249568e-03
1.000000000000000000e+00,1.910100000000000000e+04,2.844522958850714267e-01,1.145835418319396670e-01,7.305855589196882938e-02,9.950270792626791927e-02,1.171314516358690772e-01,4.695746498561169657e-01,4.922425254153465352e-02,1.079132625585819683e-01,5.446794228523852421e-01,1.328130846231150106e-03
